Trophy,Nombre,Añada,Productor,Paísdecultivo,Regióndecultivo,Categoría,Gusto,Vinificación,Tipodevino,Tipodeuva,Volumendealcohol,Acidez,Azúcarresidual,Azufre,Precioindicativo,Bio,Medalla
Portugal Wine Trophy 2019,Peter Flemming Merlot,2017,Wine Excel,Estados Unidos,California,Vino tranquilo,Seco,tanque de acero,tinto,Merlot,"14,11","3,62","3,7",12,"5,99",No,Gold
Portugal Wine Trophy 2019,Peter Flemming Zinfandel,2017,Wine Excel,Estados Unidos,California,Vino tranquilo,Seco,tanque de acero,tinto,Zinfandel,"14,19","3,58","5,6",12,"5,99",No,Gold
Portugal Wine Trophy 2019,Water Dancer Cabernet Sauvignon-Merlot Australia,2018,Willow Bridge Estate,Australia,Western Australia,Vino tranquilo,Seco,tanque de acero,tinto,"Cabernet Sauvignon, Merlot","13,8","3,62","3,5",76,"6,99",No,Gold
Portugal Wine Trophy 2019,Pierre Baptiste Grande Reserve Merlot-Cabernet Sélection Parcellaire,2017,LGI SAS,Francia,South France,Vino tranquilo,Seco,tanque de acero,tinto,"Merlot, Cabernet Sauvignon",13,"3,2","1,4",12,"6,99",No,Silver
Portugal Wine Trophy 2019,Pierre Baptiste Merlot Cabernet Sauvignon,2017,Vinadeis,Francia,South France,Vino tranquilo,Seco,tanque de acero,tinto,"Merlot, Cabernet Sauvignon","12,97","3,5","2,47",12,"5,49",No,Gold
Portugal Wine Trophy 2019,Dornfelder Rotwein QbA halbtrocken,2017,Rheinberg Kellerei,Alemania,Pfalz,Vino tranquilo,Semi seco,tanque de acero,tinto,Dornfelder,"11,76","5,5","13,7",174,"3,49",No,Silver
Portugal Wine Trophy 2019,Dornfelder Spätburgunder QbA halbtrocken,2017,Rheinberg Kellerei,Alemania,Pfalz,Vino tranquilo,Semi seco,tanque de acero,tinto,"Dornfelder, Spätburgunder","11,66","5,7","13,4",171,"2,99",No,Silver
Portugal Wine Trophy 2019,Divino Frühburgunder trocken,2014,DIVINO Nordheim Thüngersheim,Alemania,Franken,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Frühburgunder,"13,02","5,5","0,1",134,23,No,Silver
Portugal Wine Trophy 2019,Divino Domina trocken im Barrique gereift,2012,DIVINO Nordheim Thüngersheim,Alemania,Franken,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Domina,"14,16","4,9","2,8",76,25,No,Gold
Portugal Wine Trophy 2019,Divino Domina trocken,2014,DIVINO Nordheim Thüngersheim,Alemania,Franken,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Domina,"12,99","5,5","0,1",152,19,No,Gold
Portugal Wine Trophy 2019,Aliança Bairrada Reserva Tinto,2017,"Aliança Vinhos de Portugal, S.A.",Portugal,Bairrada,Vino tranquilo,Seco,tanque de acero,tinto,"Tinta Roriz, Baga, Touriga Nacional","13,5","0,51","3,1",54,"4,99",No,Gold
Portugal Wine Trophy 2019,Aliança Baga Bairrada Clássico by Quinta da Dôna,2014,"Aliança Vinhos de Portugal, S.A.",Portugal,Bairrada,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Baga,"13,5","5,21","3,7",108,"19,99",No,Gold
Portugal Wine Trophy 2019,MACHTLUST trocken,2016,Weingut Christian Bamberger Steinhardter Hof,Alemania,Nahe,Vino tranquilo,Seco,maduración en barrica de madera,tinto,"Merlot, Cabernet Dorsa, Cabernet Cortis",13,"4,8","0,4",147,"9,2",No,Gold
Portugal Wine Trophy 2019,Mezzacorona Teroldego Rotaliano,2017,Mezzacorona sca,Italia,Trentino,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Teroldedgo Rotaliano,"13,02","5,39","6,06",97,6,No,Gold
Portugal Wine Trophy 2019,Merlot DOC trocken,2017,Rheinberg Kellerei,Italia,Trentino,Vino tranquilo,Seco,tanque de acero,tinto,Merlot,"12,1","5,1",6,149,"3,29",No,Silver
Portugal Wine Trophy 2019,Mezzacorona Marzemino,2017,Mezzacorona sca,Italia,Trentino,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Marzemino,"12,49","5,5","6,16",81,6,No,Gold
Portugal Wine Trophy 2019,Santos da Casa Reserva Douro DOC,2015,"Santos & Seixo - Wines Distribuição, Lda",Portugal,Douro,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Touriga Franca, Touriga Nacional, Tinta Roriz","14,12","5,9","0,4",90,"5,9",No,Gold
Portugal Wine Trophy 2019,QTA VALE DA ERMIDA L23550,2017,"Quinta do Vale da Ermida, Lda",Portugal,Douro,Vino tranquilo,Seco,tanque de acero,tinto,"Tinta Roriz, Touriga Nacional, Touriga Franca","14,5","5,9","0,6",0,"7,95",No,Gold
Portugal Wine Trophy 2019,Santos da Casa Douro DOC,2016,"Santos & Seixo - Wines Distribuição, Lda",Portugal,Douro,Vino tranquilo,dulce,maduración en barrica - parcialmente,tinto,"Touriga Franca, Souzao, Touriga Nacional","13,6","5,4","0,7",59,"2,3",No,Gold
Portugal Wine Trophy 2019,FANTINI MONTEPULCIANO D'ABRUZZO DOC,2018,FARNESE VINI SRL,Italia,Abruzzo,Vino tranquilo,Seco,tanque de acero,tinto,Montepulciano d´ Abruzzo,13,"5,35",6,115,7,No,Silver
Portugal Wine Trophy 2019,San Luigi Collezione di Famiglia Montepulciano d'Abruzzo DOC,2017,Cantine Bove Srl,Italia,Abruzzo,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Montepulciano,"12,5","5,6",3,12,"5,99",No,Gold
Portugal Wine Trophy 2019,ZWEIGELT BEERENAUSLESE,2015,Münzenrieder Wein GmbH,Austria,Burgenland,Vino tranquilo,dulce,tanque de acero,tinto,Zweigelt,"10,5","6,3","96,2",269,9,No,Gold
Portugal Wine Trophy 2019,MAVIE,2017,Münzenrieder Wein GmbH,Austria,Burgenland,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Zweigelt, Merlot, Cabernet Franc",14,"4,3",1,82,17,No,Silver
Portugal Wine Trophy 2019,PINOT NOIR,2017,Münzenrieder Wein GmbH,Austria,Burgenland,Vino tranquilo,Seco,tanque de acero,tinto,Pinot Noir,13,"4,7",1,126,"9,5",No,Silver
Portugal Wine Trophy 2019,HEIDEBODEN RESERVE,2017,Münzenrieder Wein GmbH,Austria,Burgenland,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Merlot, Zweigelt, Blaufränkisch",14,"4,6",1,114,"9,5",No,Silver
Portugal Wine Trophy 2019,CABERNET FRANC RESERVE,2017,Münzenrieder Wein GmbH,Austria,Burgenland,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Cabernet Franc,14,"4,5",1,75,"10,5",No,Gold
Portugal Wine Trophy 2019,100 Days Shiraz,2017,Weingut Keringer,Austria,Neusiedlersee,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Syrah,14,"5,4","4,8",195,17,No,Gold
Portugal Wine Trophy 2019,ZWEIGELT RIED RÖMERSTEIN,2017,Münzenrieder Wein GmbH,Austria,Neusiedlersee,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Zweigelt,14,"4,1","1,2",92,"13,5",No,Gold
Portugal Wine Trophy 2019,Blaufränkisch Klassik,2017,Preschitz Wein KG,Austria,Neusiedlersee,Vino tranquilo,Seco,tanque de acero,tinto,Blaufränkisch,"12,8","5,2",2,90,"6,2",No,Silver
Portugal Wine Trophy 2019,100 Days Zweigelt  Neusiedlersee DAC Reserve,2017,Weingut Keringer,Austria,Neusiedlersee,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Zweigelt,"14,4","4,8","2,9",78,16,No,Gold
Portugal Wine Trophy 2019,Adro da Sé,2015,"Udaca - União Das Adegas Cooperativas Do Dão, UCRL",Portugal,Dão,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Alfrocheiro, Jaen, Touriga Nacional, Tinta Roriz","13,3","4,78","0,6",69,"4,45",No,Grand Gold
Portugal Wine Trophy 2019,Touriga Nacional,2014,"Udaca - União Das Adegas Cooperativas Do Dão, UCRL",Portugal,Dão,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Touriga Nacional,"13,1","4,9","0,4",44,"5,99",No,Gold
Portugal Wine Trophy 2019,Índio Rei Reserva Tinto,2015,"Amora Brava, Unipessoal Lda",Portugal,Dão,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Aragonez, Alfrocheiro, Touriga Nacional, Jaen","13,3","5,62","0,45",89,7,No,Gold
Portugal Wine Trophy 2019,Stemmari Creato Nero d'Avola Bio,2017,Feudo Arancio,Italia,Sizilien,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Nero d´Avola,"13,5","6,06","6,22",67,7,Sí,Gold
Portugal Wine Trophy 2019,Terre Siciliane IGT Syrah da Uve Leggermente Appassite,2018,Barbanera Srl,Italia,Sizilien,Vino tranquilo,Semi seco,maduración en barrica - parcialmente,tinto,Syrah,"14,35","5,85",12,140,"6,99",No,Gold
Portugal Wine Trophy 2019,Stemmari Pinot Noir,2017,Feudo Arancio,Italia,Sizilien,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Pinot Nero,"13,07","5,53","6,99",131,6,No,Gold
Portugal Wine Trophy 2019,Fortíssimo,2018,Casa Santos Lima,Portugal,,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Syrah, Touriga Nacional, Alicante Bouschet, Petit Verdot","14,5","5,8","1,69",102,5,No,Silver
Portugal Wine Trophy 2019,Palha Canas,2015,Casa Santos Lima,Portugal,,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Tinta Roriz, Camarate, Castelão, Touriga Franca, Touriga Nacional",14,"5,8","2,98",83,5,No,Gold
Portugal Wine Trophy 2019,Lab,2018,Casa Santos Lima,Portugal,,Vino tranquilo,Semi seco,maduración en barrica - 100%,tinto,"Touriga Nacional, Tinta Roriz, Syrah, Castelão","13,02","5,4","9,28",88,5,No,Silver
Portugal Wine Trophy 2019,FARNESE PRIMI-TIVO PUGLIA IGP,2018,FARNESE VINI SRL,Italia,,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Primitivo,"13,5",0,"8,25",129,"6,85",No,Gold
Portugal Wine Trophy 2019,Foral de Lisboa,2017,Casa Santos Lima,Portugal,,Vino tranquilo,Semi seco,maduración en barrica - 100%,tinto,"Castelão, Syrah, Touriga Franca",13,"5,5","8,7",92,5,No,Silver
Portugal Wine Trophy 2019,Galodoro,2017,Sociedade Agrícola Quinta do Conde,Portugal,,Vino tranquilo,Semi seco,maduración en barrica - 100%,tinto,"Touriga Nacional, Tinta Roriz, Cabernet Sauvignon, Castelão",13,"5,83","9,6",81,5,No,Gold
Portugal Wine Trophy 2019,Boartwein,sin añada,Preschitz Wein KG,Austria,,Vino licoroso,dulce,tanque de acero,tinto,Cuvée,"19,5","4,1","108,4",0,"18,5",No,Silver
Portugal Wine Trophy 2019,Palha Canas Reserva,2016,Casa Santos Lima,Portugal,,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Tinta Roriz, Castelão, Camarate, Touriga Franca, Touriga Nacional","14,5","5,3","3,22",90,9,No,Gold
Portugal Wine Trophy 2019,Confidencial Reserva,2016,Casa Santos Lima,Portugal,,Vino tranquilo,Semi seco,maduración en barrica - 100%,tinto,"Tinto Cao, Syrah, Touriga Nacional, Touriga Franca, Merlot, Cabernet Sauvignon, Tinta Roriz, Alicante Bouschet","13,5","5,5","9,7",95,5,No,Gold
Portugal Wine Trophy 2019,Parcelas,2016,Sociedade Agricola Quinta de Porrais,Portugal,,Vino tranquilo,Semi seco,maduración en barrica - 100%,tinto,"Touriga Franca, Souzao, Touriga Nacional",14,"5,3","3,87",98,5,No,Gold
Portugal Wine Trophy 2019,Divino Pinot Noir trocken,2011,DIVINO Nordheim Thüngersheim,Alemania,,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Spätburgunder,"15,43","4,7","0,6",114,44,No,Gold
Portugal Wine Trophy 2019,CSL Touriga Nacional,2016,Casa Santos Lima,Portugal,,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Touriga Nacional,14,"5,5","2,44",88,7,No,Silver
Portugal Wine Trophy 2019,4 uvas,2018,Casa Santos Lima,Portugal,,Vino tranquilo,Semi seco,maduración en barrica - 100%,tinto,"Camarate, Castelão, Trincadeira, Alfrocheiro","13,5","5,6","9,4",78,5,No,Gold
Portugal Wine Trophy 2019,Credencial,2017,Casa Santos Lima,Portugal,,Vino tranquilo,Semi seco,maduración en barrica - 100%,tinto,"Castelão, Syrah, Touriga Franca, Cabernet Sauvignon",13,"5,4","9,2",88,4,No,Silver
Portugal Wine Trophy 2019,Tiroliro (Lisboa),2017,Casa Santos Lima,Portugal,,Vino tranquilo,Semi seco,maduración en barrica - 100%,tinto,"Castelão, Alfrocheiro, Camarate, Trincadeira",13,"5,3","9,52",73,4,No,Gold
Portugal Wine Trophy 2019,Pleno crianza,2015,Bodegas Príncipe de Viana,España,,Vino tranquilo,Seco,tanque de acero,tinto,"Cabernet Sauvignon, Tempranillo, Merlot",14,"5,3","2,2",97,"4,5",No,Gold
Portugal Wine Trophy 2019,Algazarra Signature Reserva,2017,Casa Santos Lima,Portugal,,Vino tranquilo,Semi seco,maduración en barrica - 100%,tinto,"Castelão, Syrah, Touriga Nacional, Cabernet Sauvignon",14,"5,5","9,96",94,16,No,Gold
Portugal Wine Trophy 2019,Passion of Portugal Reserva,2018,Casa Santos Lima,Portugal,,Vino tranquilo,Semi seco,maduración en barrica - 100%,tinto,"Tinta Barocca, Syrah, Tinta Roriz",13,"6,1","6,1",103,6,No,Silver
Portugal Wine Trophy 2019,Lab Reserva,2018,Casa Santos Lima,Portugal,,Vino tranquilo,Semi seco,maduración en barrica - 100%,tinto,"Cabernet Sauvignon, Touriga Nacional, Syrah",14,"5,9","9,8",108,7,No,Gold
Portugal Wine Trophy 2019,Quinta das Amoras,2017,Casa Santos Lima,Portugal,,Vino tranquilo,Semi seco,maduración en barrica - 100%,tinto,"Tinta Miuda, Castelão, Camarate, Touriga Nacional",13,"5,4","9,6",116,4,No,Gold
Portugal Wine Trophy 2019,Colossal Reserva,2017,Casa Santos Lima,Portugal,,Vino tranquilo,Semi seco,maduración en barrica - 100%,tinto,"Tinta Roriz, Syrah, Touriga Nacional, Alicante Bouschet",14,"5,5","9,76",91,7,No,Gold
Portugal Wine Trophy 2019,Monte das Promessas,2018,Casa Santos Lima,Portugal,,Vino tranquilo,Semi seco,maduración en barrica - 100%,tinto,"Alicante Bouschet, Petit Verdot, Touriga Nacional, Syrah",14,"5,4","8,25",83,4,No,Silver
Portugal Wine Trophy 2019,Coccinela,2017,Casa Santos Lima,Portugal,,Vino tranquilo,Semi seco,maduración en barrica - 100%,tinto,"Touriga Nacional, Castelão, Trincadeira, Tinta Roriz",13,"5,9","9,2",71,4,No,Gold
Portugal Wine Trophy 2019,Quinta das Setencostas,2016,Casa Santos Lima,Portugal,,Vino tranquilo,Semi seco,maduración en barrica - 100%,tinto,"Castelão, Tinta Miuda, Camarate, Preto Martinho","13,5","5,6","9,51",76,5,No,Gold
Portugal Wine Trophy 2019,Vale Perdido,2017,Casa Santos Lima,Portugal,,Vino tranquilo,Semi seco,maduración en barrica - parcialmente,tinto,"Castelão, Syrah, Camarate, Trincadeira, Touriga Nacional",13,"5,4","6,59",109,5,No,Silver
Portugal Wine Trophy 2019,Vista Nova,2017,Sociedade Agrícola Quinta do Conde,Portugal,,Vino tranquilo,Semi seco,maduración en barrica - 100%,tinto,"Touriga Nacional, Tinta Roriz, Castelão, Camarate",13,"5,6","9,2",103,4,No,Silver
Portugal Wine Trophy 2019,Talabira do Algarve (premium),2017,Casa Santos Lima,Portugal,,Vino tranquilo,Semi seco,maduración en barrica - 100%,tinto,"Touriga Nacional, Syrah",14,"5,6","8,4",92,10,No,Silver
Portugal Wine Trophy 2019,Rebelde,2018,Casa Santos Lima,Portugal,,Vino tranquilo,Semi seco,maduración en barrica - 100%,tinto,"Syrah, Alicante Bouschet, Touriga Nacional, Petit Verdot",14,"5,62","8,3",82,4,No,Silver
Portugal Wine Trophy 2019,FARNESE MER-LOT TERRE SICILIANE IGP,2018,FARNESE VINI SRL,Italia,,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Merlot,13,"5,6",8,100,"6,85",No,Gold
Portugal Wine Trophy 2019,OMG,2017,Casa Santos Lima,Portugal,,Vino tranquilo,Semi seco,maduración en barrica - 100%,tinto,"Tinta Roriz, Touriga Franca, Alfrocheiro, Castelão",14,"5,5","9,28",87,5,No,Gold
Portugal Wine Trophy 2019,Príncipe de Viana reserva,2014,Bodegas Príncipe de Viana,España,,Vino tranquilo,Seco,tanque de acero,tinto,Tempranillo,14,"5,1",2,86,6,No,Gold
Portugal Wine Trophy 2019,4 Uvas reserva,2017,Casa Santos Lima,Portugal,,Vino tranquilo,Semi seco,maduración en barrica - 100%,tinto,"Alfrocheiro, Castelão, Tinta Roriz, Touriga Franca",14,"5,5","9,31",88,6,No,Silver
Portugal Wine Trophy 2019,Negroamaro (Zinfandel) IGT Puglia,2017,Contri Spumanti,Italia,,Vino tranquilo,Seco,tanque de acero,tinto,"Negroamaro, Primitivo","14,4","5,5",10,60,6,Sí,Gold
Portugal Wine Trophy 2019,Duquesa Maria Superior Regional Alentejo,2017,"Santos & Seixo - Wines Distribuição, Lda",Portugal,Alentejo,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Syrah, Touriga Nacional, Aragonez, Alicante Bouschet","13,5","4,8","1,1",42,"4,99",No,Silver
Portugal Wine Trophy 2019,Lambrusco Salamino di Santa Croce DOC,sin añada,Caviro Soc. Coop. Agricola,Italia,Emilia-Romagna,Vino de aguja,dulce,tanque de acero,tinto,Lambrusco,8,"5,6","57,5",0,No especificado,No,Silver
Portugal Wine Trophy 2019,MUNDUS REGIONAL  TINTO,2016,Adega da Vermelha,Portugal,Lisboa,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Aragonez, Syrah",13,"5,4","6,1",0,"1,99",No,Gold
Portugal Wine Trophy 2019,MUNDUS REGIONAL ALICANTE BOUSCHET,2015,Adega da Vermelha,Portugal,Lisboa,Vino tranquilo,Seco,maduración en barrica de madera,tinto,Alicante Bouschet,13,"5,78","4,9",0,"4,79",No,Silver
Portugal Wine Trophy 2019,MUNDUS REGIONAL ESCOLHA TINTO,2013,Adega da Vermelha,Portugal,Lisboa,Vino tranquilo,Seco,maduración en barrica de madera,tinto,"Syrah, Aragonez, Alicante Bouschet","13,5","5,85","4,9",0,"4,99",No,Gold
Portugal Wine Trophy 2019,MUNDUS REGIONAL RESERVA TINTO,2013,Adega da Vermelha,Portugal,Lisboa,Vino tranquilo,Seco,maduración en barrica de madera,tinto,"Aragonez, Castelão","13,5","5,7",5,0,"4,99",No,Silver
Portugal Wine Trophy 2019,Campolargo Tinto,2017,"Manuel dos Santos campolargo, Herdeiros",Portugal,k.A,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Pinot Noir,"13,5","5,2","3,7",38,No especificado,No,Gold
Portugal Wine Trophy 2019,Viña San Juan Gran Selección,2017,FÉLIX SOLÍS AVANTIS S.A,España,Kastilien-La Mancha,Vino tranquilo,Seco,tanque de acero,tinto,Tempranillo,"13,5","4,6",5,180,"5,9",No,Gold
Portugal Wine Trophy 2019,Head Rock  Grande Reserva  Tinto,2015,Carlos Manuel Alves Bastos,Portugal,k.A,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Touriga Nacional, Tinta Roriz, Touriga Franca","13,5","4,8","0,6",57,22,No,Gold
Portugal Wine Trophy 2019,Grenache Noir IGP Pays d'Oc,2018,CJA,Francia,Languedoc-Roussillon,Vino tranquilo,Seco,tanque de acero,tinto,Grenache,13,"4,95",6,85,"5,99",No,Gold
Portugal Wine Trophy 2019,Granbeau Grenache Noir IGP Pays d'Oc,2018,CJA,Francia,Languedoc-Roussillon,Vino tranquilo,Seco,tanque de acero,tinto,Grenache,13,"4,95",6,85,"5,99",No,Gold
Portugal Wine Trophy 2019,"Rosso Veneto Appassimento ""Brunetti di Amerosa""",2014,Casa Vinicola Sartori,Italia,Veneto,Vino tranquilo,Seco,maduración en barrica de madera,tinto,"Cabernet Sauvignon, Merlot, Corvina Veronese, Molinara",14,"5,25","9,8",140,"5,99",No,Silver
Portugal Wine Trophy 2019,DOMENII-FETEASCA NEAGRA,2016,SC Casa de Vinuri Cotnari,Rumania,Moldova,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Fetească Neagră,"13,6","5,55",4,"106,2",5,No,Silver
Portugal Wine Trophy 2019,Barolo DOCG,2015,Casa Vinicola Natale Verga SpA,Italia,Piemont,Vino tranquilo,Seco,maduración en barrica de madera,tinto,Nebbiolo,14,"5,2",2,90,15,No,Gold
Portugal Wine Trophy 2019,AR Triplo,2015,Adega Cooperativa de Redondo,Portugal,Alentejo,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Cabernet Sauvignon, Touriga Nacional, Syrah",14,"5,7","2,4",0,"5,5",No,Grand Gold
Portugal Wine Trophy 2019,Porta da Ravessa Reserva,2017,Adega Cooperativa de Redondo,Portugal,Alentejo,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Alicante Bouschet, Syrah, Touriga Nacional",14,"5,1","2,2",0,3,No,Silver
Portugal Wine Trophy 2019,AR Touriga Nacional,2016,Adega Cooperativa de Redondo,Portugal,Alentejo,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Touriga Nacional,14,"5,4","2,3",0,"5,5",No,Gold
Portugal Wine Trophy 2019,AR Reserva,2015,Adega Cooperativa de Redondo,Portugal,Alentejo,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Syrah, Touriga Nacional, Alicante Bouschet",14,"5,8","2,4",0,"5,5",No,Gold
Portugal Wine Trophy 2019,Laztana Crianza,2017,"Bodegas Olarra, S.A.",España,La Rioja,Vino tranquilo,Seco,maduración en barrica de madera,tinto,"Mazuela, Tempranillo, Garnacha","13,5","5,7","2,5",120,6,No,Gold
Portugal Wine Trophy 2019,Heredad de Altillo Reserva,2014,FÉLIX SOLÍS AVANTIS S.A.,España,La Rioja,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Tempranillo,"13,5","5,1","1,4",140,"4,9",No,Silver
Portugal Wine Trophy 2019,Berceo Tempranillo,2018,Bodegas Manzanos,España,La Rioja,Vino tranquilo,Seco,maduración en barrica de madera,tinto,Tempranillo,"13,5",5,2,90,"5,95",No,Gold
Portugal Wine Trophy 2019,Dona Ermelinda Reserva,2016,"Casa Ermelinda Freitas-Vinhos, Lda",Portugal,Terras do Sado,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Cabernet Sauvignon, Touriga Nacional, Castelão, Trincadeira","14,5","5,18","4,5",81,"6,25",No,Gold
Portugal Wine Trophy 2019,Fonte do Ouro,2017,"Sociedade Agrícola Boas Quintas , Lda",Portugal,Dão,Vino tranquilo,Seco,tanque de acero,tinto,"Alfrocheiro, Touriga Nacional, Jaen",13,"5,9","3,5",165,"5,25",No,Gold
Portugal Wine Trophy 2019,Vila de Rei Reserva,2016,"Sociedade Agrícola Boas Quintas , Lda",Portugal,Dão,Vino tranquilo,Seco,tanque de acero,tinto,"Alfrocheiro, Touriga Nacional, Tinta Roriz",13,"5,6","2,7",162,"6,25",No,Gold
Portugal Wine Trophy 2019,Vinho Tinto PGA Bairrada Clássico,2016,Pedro Guilherme Andrade,Portugal,k.A,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Baga,"14,5",6,2,85,30,No,Gold
Portugal Wine Trophy 2019,Vinho Tinto PGA Bairrada Reserva,2018,Pedro Guilherme Andrade,Portugal,k.A,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Baga, Touriga Nacional","13,5","5,8",2,90,5,No,Gold
Portugal Wine Trophy 2019,Dornfelder Rotwein trocken Barrique -Edesheimer Ordensgut-,2016,Weingut Werner Anselmann,Alemania,Pfalz,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Dornfelder,"14,38","4,8","1,3",128,"9,2",No,Silver
Portugal Wine Trophy 2019,Cabernet Sauvignon Rotwein trocken Barrique -Edesheimer Ordensgut-,2015,Weingut Werner Anselmann,Alemania,Pfalz,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Cabernet Sauvignon,"14,19","5,1","6,5",168,"9,6",No,Gold
