Trophy,Nombre,Añada,Productor,Paísdecultivo,Regióndecultivo,Categoría,Gusto,Vinificación,Tipodevino,Tipodeuva,Volumendealcohol,Acidez,Azúcarresidual,Azufre,Precioindicativo,Bio,Medalla
Berlin -Edición de verano- 2019,Luis Felipe Edwards Carmenere,2019,Luis Felipe Edwards,Chile,Valle Central,Vino tranquilo,Seco,No especificado,tinto,Carmenère,12,0,0,0,No especificado,No,Silver
Berlin -Edición de verano- 2019,Luis Felipe Edwards Cabernet Reserva,2018,Luis Felipe Edwards,Chile,Valle Central,Vino tranquilo,Seco,No especificado,tinto,Cabernet,14,0,0,0,No especificado,No,Gold
Berlin -Edición de verano- 2019,Luis Felipe Edwards Carmenere Reserva,2018,Luis Felipe Edwards,Chile,Valle Central,Vino tranquilo,Seco,No especificado,tinto,Carmenère,14,0,0,0,No especificado,No,Gold
Berlin -Edición de verano- 2019,Luis Felipe Edwards Cabernet Gran Reserva,2018,Luis Felipe Edwards,Chile,Valle Central,Vino tranquilo,Seco,No especificado,tinto,Cabernet,14,0,0,0,No especificado,No,Gold
Berlin -Edición de verano- 2019,Boartwein,sin añada,Preschitz Wein KG,Austria,Neusiedlersee,Vino licoroso,dulce,tanque de acero,tinto,Blaufränkisch,"19,5","4,1","108,4",0,"18,5",No,Gold
Berlin -Edición de verano- 2019,Einzigartig,2016,Quinta de Baixo/Niepoort,Portugal,Dão,Vino tranquilo,Seco,tanque de acero,tinto,"Pinheira Roxa, Alfrocheiro, Jaen, Touriga Nacional","12,7","4,84","0,4",107,"12,9",No,Silver
Berlin -Edición de verano- 2019,Mythique Languedoc Rouge,2018,LES VIGNERONS DE LA MEDITERRANEE,Francia,Languedoc,Vino tranquilo,Seco,tanque de acero,tinto,"Carignan, Grenache, Syrah","13,5","4,63","0,9",0,"5,99",No,Gold
Berlin -Edición de verano- 2019,MERLOT,2016,ODDO VINI,Italia,Sizilien,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Merlot,14,6,0,70,15,No,Gold
Berlin -Edición de verano- 2019,LIGNUM VITIS Frappato Shiraz Terre Siciliane IGT,2018,Enoitalia,Italia,Sizilien,Vino tranquilo,Seco,tanque de acero,tinto,"Frappato, Sirah","13,91","6,5",8,142,"9,9",No,Gold
Berlin -Edición de verano- 2019,"Nero d'Avola DOP Sicilia ""Nero di Stelle"" Andrero",2018,Alibrianza srl/Cascina Radice,Italia,Sizilien,Vino tranquilo,Seco,tanque de acero,tinto,Nero d´Avola,14,"5,5",6,110,"6,9",No,Gold
Berlin -Edición de verano- 2019,Duca della Seduzione Terre Siciliane Rosso IGT da uve leggermente appassite,2018,Barbanera Srl,Italia,Sizilien,Vino tranquilo,Semi seco,maduración en barrica - parcialmente,tinto,no especificado,"13,75","5,6","11,45",130,"4,99",No,Gold
Berlin -Edición de verano- 2019,"Rosso Terre Siciliane IGT Il Vero Siciliano ""Gergenti""",2018,Cantina Sociale Paolini,Italia,Sizilien,Vino tranquilo,Semi seco,No especificado,tinto,"Frappato, Nero d´Avola, Nerello Mascalese","14,65","6,48","15,16",177,"5,99",No,Gold
Berlin -Edición de verano- 2019,Duca di Sasseta Terre Siciliane IGT da Uve Leggermente Appassite,2018,Barbanera Srl,Italia,Sizilien,Vino tranquilo,Semi seco,maduración en barrica - parcialmente,tinto,no especificado,14,"5,95","10,2",145,"4,99",No,Gold
Berlin -Edición de verano- 2019,Terre Siciliane IGT Syrah,2018,Barbanera Srl,Italia,Sizilien,Vino tranquilo,Semi seco,maduración en barrica - parcialmente,tinto,Syrah,"13,5","5,7","7,5",130,"6,99",No,Gold
Berlin -Edición de verano- 2019,Terre Siciliane IGT Syrah da Uve Leggermente Appassite,2018,Barbanera Srl,Italia,Sizilien,Vino tranquilo,Semi seco,maduración en barrica - parcialmente,tinto,Syrah,"13,75","5,6","11,45",130,"6,99",No,Gold
Berlin -Edición de verano- 2019,LUIGI LEONARDO Nero d'Avola-Merlot DOC Sicilia,2018,Cantine Sgarzi Luigi,Italia,Sizilien,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Nero d´Avola, Merlot",13,"5,7",6,110,"2,99",No,Gold
Berlin -Edición de verano- 2019,Terre Siciliane Rosso IGT,2018,Barbanera Srl,Italia,Sizilien,Vino tranquilo,Semi seco,maduración en barrica - parcialmente,tinto,no especificado,"13,5","5,7","7,5",130,"5,99",No,Gold
Berlin -Edición de verano- 2019,Terre Siciliane Rosso IGT da Uve Leggermente Appassite,2018,Barbanera Srl,Italia,Sizilien,Vino tranquilo,Semi seco,maduración en barrica - parcialmente,tinto,no especificado,"13,75","5,6","11,45",130,"9,99",No,Gold
Berlin -Edición de verano- 2019,"Nero D'Avola Merlot Sicilia DOC ""Gergenti""",2017,Cantina Sociale Paolini,Italia,Sizilien,Vino tranquilo,Seco,No especificado,tinto,"Nero d´Avola, Merlot","13,8","6,36","8,07",108,"4,99",No,Gold
Berlin -Edición de verano- 2019,Duca di Sasseta Terre Siciliane IGT Frappato Perricone,2018,Barbanera Srl,Italia,Sizilien,Vino tranquilo,Semi seco,tanque de acero,tinto,"Frappato, Perricone","13,45","5,65","7,4",140,"7,99",No,Silver
Berlin -Edición de verano- 2019,Schmetterling  NERO D'AVOLA  Sicilia DOC-BIO,2018,K & L excellence in wine GmbH & Co. KG,Italia,Sizilien,Vino tranquilo,Seco,maduración en barrica de madera,tinto,Nero d´Avola,"13,5","5,8",2,85,No especificado,Sí,Silver
Berlin -Edición de verano- 2019,Xavier Côtes du Rhone XI,2017,Xavier Vins SAS,Francia,Rhône,Vino tranquilo,Seco,No especificado,tinto,"Syrah, Grenache, Mourvedre","14,5","3,02","1,7",0,"9,9",No,Gold
Berlin -Edición de verano- 2019,Château Juvenal Réserve du Château Ventoux,2016,Cave de Chateau Juvenal,Francia,Rhône,Vino tranquilo,Seco,No especificado,tinto,"Grenache, Syrah",15,"3,3",1,0,"9,5",No,Gold
Berlin -Edición de verano- 2019,Domaine l'Amandine Côtes du Rhône Villages Séguret,2017,Domaine de l'Amandine,Francia,Rhône,Vino tranquilo,Seco,No especificado,tinto,"Syrah, Grenache","14,1",3,"1,9",0,"10,9",No,Gold
Berlin -Edición de verano- 2019,Romain Duvernay Cairanne Galets du Sud,2017,New Rhône Millesimes,Francia,Rhône,Vino tranquilo,Seco,No especificado,tinto,Grenache,14,"3,08","0,5",0,"10,9",No,Gold
Berlin -Edición de verano- 2019,Rosalia DAC Blaufränkisch,2018,Weingut Alfred Fischer,Austria,Rosalia,Vino tranquilo,Seco,tanque de acero,tinto,Blaufränkisch,"13,5","4,8",3,80,"6,6",No,Gold
Berlin -Edición de verano- 2019,Echeverria Cabernet Sauvignon Limited Edition,2015,Viña Echeverria Ltda,Chile,Curicó Valley,Vino tranquilo,Seco,maduración en barrica de madera,tinto,"Carmenère, Cabernet Sauvignon, Syrah",14,"5,6","3,1",110,30,No,Gold
Berlin -Edición de verano- 2019,Echeverria Syrah Reserva,2017,Viña Echeverria Ltda,Chile,Curicó Valley,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Syrah,"13,5",6,"3,5",140,15,No,Gold
Berlin -Edición de verano- 2019,Echeverria Syrah Gran Reserva,2017,Viña Echeverria Ltda,Chile,Curicó Valley,Vino tranquilo,Seco,maduración en barrica de madera,tinto,Syrah,14,"4,78","2,5",130,19,No,Silver
Berlin -Edición de verano- 2019,Echeverria Signatura 1,2013,Viña Echeverria Ltda,Chile,Curicó Valley,Vino tranquilo,Seco,maduración en barrica de madera,tinto,Syrah,"14,8","5,76","2,34",120,60,No,Gold
Berlin -Edición de verano- 2019,Echeverria Propuesta,2017,Viña Echeverria Ltda,Chile,Curicó Valley,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Cabernet Sauvignon,"13,5","5,76","3,5",100,17,No,Gold
Berlin -Edición de verano- 2019,Echeverria Carmenere Limited Edition,2016,Viña Echeverria Ltda,Chile,Curicó Valley,Vino tranquilo,Seco,maduración en barrica de madera,tinto,Carmenère,14,"5,35","2,45",110,29,No,Silver
Berlin -Edición de verano- 2019,Echeverria Cabernet Sauvignon Founder´s Selection,2014,Viña Echeverria Ltda,Chile,Curicó Valley,Vino tranquilo,Seco,maduración en barrica de madera,tinto,Cabernet Sauvignon,"14,5","5,88","2,35",110,40,No,Gold
Berlin -Edición de verano- 2019,Quasar Signo,2014,Viña Echeverria Ltda,Chile,Curicó Valley,Vino tranquilo,Seco,maduración en barrica de madera,tinto,"Cabernet Sauvignon, Carmenère","14,5","5,75","2,2",130,50,No,Gold
Berlin -Edición de verano- 2019,Schmetterling  MERLOT  Vino de Espana,2018,K & L excellence in wine GmbH & Co. KG,España,Murcia,Vino tranquilo,Seco,tanque de acero,tinto,Merlot,"13,5","5,4","6,3",85,No especificado,Sí,Gold
Berlin -Edición de verano- 2019,Chateauneuf du Pape AOP,2018,Mack & Schühle AG,Francia,Châteauneuf-du-Pape,Vino tranquilo,Seco,tanque de acero,tinto,"Syrah, Grenache, Murvedre","14,5","2,9","1,5",0,No especificado,No,Gold
Berlin -Edición de verano- 2019,Apriori Fetească Neagră,2018,"S.C. ""Consalcom"" S.R.L. (T.M. ”Apriori Wine”)",Moldavia,Tigheci,Vino tranquilo,Seco,tanque de acero,tinto,Fetească Neagră,14,"0,53",3,88,3,No,Gold
Berlin -Edición de verano- 2019,Zweigelt,2017,Fischer Birtok Kft.,Hungría,Badacsony(-i),Vino tranquilo,Seco,tanque de acero,tinto,Zweigelt,13,"4,7","3,9",90,"4,5",No,Silver
Berlin -Edición de verano- 2019,Val Sotillo Reserva,2015,Bodegas Ismael Airoyo,España,Ribera del Duero,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,Tempranilla,"14,5","5,42","0,5",55,"29,9",No,Gold
Berlin -Edición de verano- 2019,DIE WEINMACHER Zweigelt Premium,2018,Weingut R&A Pfaffl,Austria,Niederösterreich,Vino tranquilo,Seco,tanque de acero,tinto,Zweigelt,13,"5,7","5,7",87,6,No,Gold
Berlin -Edición de verano- 2019,Zweigelt Qualitätswein Niederösterreich,2018,Weinkellerei Aigner GmbH,Austria,Niederösterreich,Vino tranquilo,Seco,tanque de acero,tinto,Zweigelt,"12,4","4,9","4,3",93,3,No,Gold
Berlin -Edición de verano- 2019,Stemmari Merlot,2018,Feudo Arancio,Italia,,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Merlot,"13,56","5,51","6,39",108,6,No,Silver
Berlin -Edición de verano- 2019,ARISTOCRATICO Amarone della Valpolicella DOCG,2014,Enoitalia,Italia,,Vino tranquilo,Seco,tanque de acero,tinto,"Rondinella, Corvina Veronese, Corvinone",15,"5,9",6,170,"19,9",No,Gold
Berlin -Edición de verano- 2019,Stemmari Pinot Noir,2018,Feudo Arancio,Italia,,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Pinot Noir,"13,14","5,79","5,86",104,6,No,Gold
Berlin -Edición de verano- 2019,VINUVA Primitivo Salento IGT - organic,2018,Enoitalia,Italia,,Vino tranquilo,Seco,tanque de acero,tinto,"Primitivo, Otros varietales","13,3","6,2","8,5",135,"5,99",Sí,Gold
Berlin -Edición de verano- 2019,ROMIO PRIMITIVO DI MANDURIA DOC,2016,Caviro Sca,Italia,,Vino tranquilo,Seco,No especificado,tinto,"Primitivo, Otros varietales","14,5","4,5",6,90,15,No,Gold
Berlin -Edición de verano- 2019,VITE MIA Primitivo Negroamaro Puglia IGT Organic,2018,Enoitalia,Italia,,Vino tranquilo,Seco,tanque de acero,tinto,"Negroamaro, Primitivo","13,45","5,7","7,2",125,"6,99",Sí,Gold
Berlin -Edición de verano- 2019,Casabel Lisboa Tinto,2018,Companhia Agricola do Sanguinhal,Portugal,,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Touriga Nacional, Castelão, Aragonez",13,"5,08","1,2",106,"3,5",No,Gold
Berlin -Edición de verano- 2019,Península de Lisboa Tinto,2017,Companhia Agricola do Sanguinhal,Portugal,,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Aragonez, Castelão",13,"4,88",1,61,"4,5",No,Gold
Berlin -Edición de verano- 2019,Stemmari Nero d'Avola,2018,Feudo Arancio,Italia,,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Nero d´Avola,"13,24","5,56","7,5",97,6,No,Gold
Berlin -Edición de verano- 2019,Chil. Syrah Valle del Rapel Limited Edition (OA),2017,Luis Felipe Edwards,Chile,,Vino tranquilo,Seco,No especificado,tinto,Syrah,14,5,"0,9",80,"5,99",No,Gold
Berlin -Edición de verano- 2019,Feudo Arancio Passiari,2017,Feudo Arancio,Italia,,Vino tranquilo,Semi seco,maduración en barrica - parcialmente,tinto,"Syrah, Nero d´Avola","13,15","5,71","13,13",116,9,No,Gold
Berlin -Edición de verano- 2019,MONTICO ZIFANDEL PRIMITIVO DI PUGLIA IGT,2017,Caviro Sca,Italia,,Vino tranquilo,Semi seco,No especificado,tinto,Primitivo,"13,5","4,5",10,90,10,No,Silver
Berlin -Edición de verano- 2019,Primitivo di Manduria Doc Riserva,2016,Contri Spumanti,Italia,,Vino tranquilo,Seco,maduración en barrica de madera,tinto,Primitivo,"14,7","5,6",11,130,7,No,Gold
Berlin -Edición de verano- 2019,TERRA VENETICA Amarone della Valpolicella DOCG organic,2015,Enoitalia,Italia,,Vino tranquilo,Seco,tanque de acero,tinto,"Rondinella, Corvina Veronese, Corvinone","15,25","5,7","6,5",140,24,Sí,Gold
Berlin -Edición de verano- 2019,Sangiovese Rubicone IGT,2018,Contri Spumanti,Italia,,Vino tranquilo,Seco,tanque de acero,tinto,Sangiovese,"13,2","5,8",13,150,3,No,Gold
Berlin -Edición de verano- 2019,Plaimont Le Gasconierre Côtes de Gascogne Rouge,2017,Plaimont Producteurs,Francia,,Vino tranquilo,Seco,No especificado,tinto,Merlot,12,"2,78","8,8",0,"6,5",No,Gold
Berlin -Edición de verano- 2019,FEUDO APULIANO PRIMITIVO DEL SALENTO IGP,2017,Caviro Sca,Italia,,Vino tranquilo,Seco,No especificado,tinto,Primitivo,14,"4,5",7,90,15,No,Gold
Berlin -Edición de verano- 2019,Dona Mécia Reserva Tinto  IGP Lisboa,2016,"Divinis - Agroprodutos de Ourém, S.A.",Portugal,,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"Alicante Bouschet, Syrah, Touriga Nacional, Cabernet Sauvignon","13,82","4,62","0,6",65,"4,5",No,Gold
Berlin -Edición de verano- 2019,DAL VULCANO Aglianico del Vulture DOC,2016,Enoitalia,Italia,,Vino tranquilo,Seco,tanque de acero,tinto,"Aglianico, Otros varietales","13,8","6,6",6,145,"6,9",No,Silver
Berlin -Edición de verano- 2019,Cabra Cega,2017,Casa Santos Lima,Portugal,,Vino tranquilo,Semi seco,maduración en barrica - 100%,tinto,"Castelão, Syrah, Touriga Franca",13,"5,7","9,38",106,4,No,Gold
Berlin -Edición de verano- 2019,Sem Reservas Colheita Seleccionada,2017,Casa Santos Lima,Portugal,,Vino tranquilo,Semi seco,maduración en barrica - 100%,tinto,"Touriga Nacional, Trincadeira, Tinta Roriz, Castelão",13,"5,6","9,32",85,5,No,Gold
Berlin -Edición de verano- 2019,Castel Firmian Teroldego Rotaliano,2018,Mezzacorona sca,Italia,,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Teroldedgo Rotaliano,"13,28","6,14","6,96",109,8,No,Gold
Berlin -Edición de verano- 2019,Quinta de Bons Ventos,2018,Casa Santos Lima,Portugal,,Vino tranquilo,Semi seco,maduración en barrica - 100%,tinto,"Castelão, Touriga Nacional, Camarate",13,"5,6","9,34",97,4,No,Gold
Berlin -Edición de verano- 2019,Feudo Arancio Syrah,2018,Feudo Arancio,Italia,,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Syrah,"13,59","6,03","7,27",117,8,No,Gold
Berlin -Edición de verano- 2019,Cabernet Franc,2017,Azienda Agricola Tomasella Paolo & C. s.a.s.,Italia,,Vino tranquilo,Seco,tanque de acero,tinto,Cabernet Franc,"12,5","5,23","4,5",67,"7,3",No,Gold
Berlin -Edición de verano- 2019,TAVERNELLO SANGIOVESE CABERNET RUBICONE IGT,2017,Caviro Sca,Italia,,Vino tranquilo,Semi seco,No especificado,tinto,"Sangiovese, Cabernet",13,"4,5",10,90,8,No,Silver
Berlin -Edición de verano- 2019,Teroldego Rotaliano DOC Superiore Riserva,2015,Enoitalia,Italia,,Vino tranquilo,Seco,tanque de acero,tinto,Teroldego,"12,89","5,9","1,5",82,"3,99",No,Gold
Berlin -Edición de verano- 2019,Sanguinhal Touriga Nacional Petit Verdot,2016,Companhia Agricola do Sanguinhal,Portugal,,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Touriga Nacional, Petit Verdot",13,5,5,50,9,No,Silver
Berlin -Edición de verano- 2019,Feudo Arancio Cabernet Sauvignon,2018,Feudo Arancio,Italia,,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Cabernet Sauvignon,"13,31","5,54","6,72",104,8,No,Gold
Berlin -Edición de verano- 2019,Mezzacorona Merlot,2018,Mezzacorona sca,Italia,,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Merlot,"13,18","5,74","6,38",91,6,No,Gold
Berlin -Edición de verano- 2019,Frappato Syrah Terre Siciliane IGT,2018,Enoitalia,Italia,,Vino tranquilo,Seco,tanque de acero,tinto,"Shiraz, Frappato","14,03","6,6","13,7",110,"9,99",No,Gold
Berlin -Edición de verano- 2019,Feudo Arancio Nero d'Avola,2018,Feudo Arancio,Italia,,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Nero d´Avola,"13,32","5,23","6,91",98,8,No,Gold
Berlin -Edición de verano- 2019,Stemmari Syrah,2018,Cantina Rotari,Italia,,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Syrah,"13,64","6,01","6,43",121,6,No,Gold
Berlin -Edición de verano- 2019,Vinha do Torrão Reserva,2017,"Casa Ermelinda Freitas-Vinhos, Lda",Portugal,,Vino tranquilo,Seco,maduración en barrica - 100%,tinto,"Touriga Nacional, Alicante Bouschet, Cabernet Sauvignon, Syrah","14,5","4,81","1,4",109,"9,99",No,Gold
Berlin -Edición de verano- 2019,Rosso Passito Salento IGT,2018,Enoitalia,Italia,,Vino tranquilo,Seco,tanque de acero,tinto,Vitigni a bacca rossa del Salento,"14,57","5,6","11,6",180,"7,9",No,Gold
Berlin -Edición de verano- 2019,Nero d'Avola Syrah Doc Sicilia Riserva,2014,Contri Spumanti,Italia,,Vino tranquilo,Seco,maduración en barrica de madera,tinto,"Nero d´Avola, Syrah",14,"5,5",9,150,8,No,Silver
Berlin -Edición de verano- 2019,ROMIO PRIMITIVO DEL SALENTO IGT,2017,Caviro Sca,Italia,,Vino tranquilo,Seco,No especificado,tinto,"Primitivo, Otros varietales",14,"4,5",7,90,15,No,Gold
Berlin -Edición de verano- 2019,TERRA VENETICA Valpolicella Ripasso DOC organic,2015,Enoitalia,Italia,,Vino tranquilo,Seco,tanque de acero,tinto,"Rondinella, Corvina Veronese, Corvinone","13,71","5,2","1,2",99,19,Sí,Silver
Berlin -Edición de verano- 2019,FEUDO APULIANO PRIMITIVO DI MANDURIA DOP,2018,Caviro Sca,Italia,,Vino tranquilo,Seco,No especificado,tinto,Primitivo,"14,5","4,5",8,90,15,No,Gold
Berlin -Edición de verano- 2019,Baur's Best Cabernet Sauvignon du Valais AOC,2017,Cave d´Uvrier,Suiza,Kanton Wallis,Vino tranquilo,Seco,tanque de acero,tinto,Cabernet Sauvignon,"13,5","5,07","1,3","128,6",13,No,Gold
Berlin -Edición de verano- 2019,Dôle AOC Valais,2018,Caves Orsat SA,Suiza,Kanton Wallis,Vino tranquilo,Seco,tanque de acero,tinto,Dôle,"12,78","4,8","0,6",120,No especificado,No,Gold
Berlin -Edición de verano- 2019,Dôle du Valais,2018,Les Fils Maye SA,Suiza,Kanton Wallis,Vino tranquilo,brut,tanque de acero,tinto,"Pinot Noir, Gamay","12,9","4,7",1,110,"5,9",No,Silver
Berlin -Edición de verano- 2019,Johann W red,2014,Zámecké vinařství Třebívlice s. r. o.,República Checa,Čechy,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,"St. Laurent, Pinot Noir",12,"4,9","0,1",91,"16,3",No,Silver
Berlin -Edición de verano- 2019,Domaine Lafage Bastide Miraflors Black Slate,2017,"Sarl Lafage, Mas Miraflors",Francia,Languedoc-Roussillon,Vino tranquilo,Seco,No especificado,tinto,"Grenache, Syrah","14,5","3,47","3,2",0,"10,9",No,Gold
Berlin -Edición de verano- 2019,Domaine Lafage Mer et Montagne,2016,"Sarl Lafage, Mas Miraflors",Francia,Languedoc-Roussillon,Vino tranquilo,Seco,No especificado,tinto,"Grenache, Carignan, Cabernet, Syrah, Mourvedre","14,5","3,74","3,9",0,"8,5",Sí,Silver
Berlin -Edición de verano- 2019,Auzias Cabardès Cuvée Prestige,2017,EARL Château Auzias,Francia,Languedoc-Roussillon,Vino tranquilo,Seco,No especificado,tinto,"Grenache, Syrah, Cabernet Franc",14,"3,3",1,0,"9,9",No,Gold
Berlin -Edición de verano- 2019,Côtes de Roussillon Villages Vallée des Aigles,2016,Grands Vins Sélection SA in F-69220 St. Jean d'Ardières,Francia,Languedoc-Roussillon,Vino tranquilo,Seco,tanque de acero,tinto,"Carignan, Mourvedre, Grenache, Syrah",14,"2,92","1,8",80,No especificado,No,Gold
Berlin -Edición de verano- 2019,Vinhas de Pegões Touriga Nacional,2017,Cooperativa Agrícola Santo Isidro de Pegões,Portugal,Peninsula de setubal,Vino tranquilo,Seco,No especificado,tinto,Touriga Nacional,14,5,3,0,"6,5",Sí,Gold
Berlin -Edición de verano- 2019,Nistri Corte al Passo Rosso Toscana,2016,Casa Vinicola Fratelli Nistri,Italia,Toscana,Vino tranquilo,Seco,No especificado,tinto,"Merlot, Sangiovese","13,5","5,14",12,0,"8,5",Sí,Gold
Berlin -Edición de verano- 2019,Villa Cavallo,2014,Cerester,Italia,Toscana,Vino tranquilo,semi dulce,tanque de acero,tinto,"Sangiovese, Merlot","13,5","5,25",2,100,"2,8",No,Gold
Berlin -Edición de verano- 2019,Gran Tesoro Governo,2017,Barbanera S.r.l.,Italia,Toscana,Vino tranquilo,Seco,maduración en barrica - parcialmente,tinto,Cuvée,"13,55","5,45","11,7",0,"8,9",No,Gold
Berlin -Edición de verano- 2019,Tre Rose Palio della Rosa Vino Nobile di Montepulciano Riserva,2015,Tenuta Tre Rose,Italia,Toscana,Vino tranquilo,Seco,maduración en barrica de madera,tinto,"Cabernet Sauvignon, Sangiovese, Merlot",14,"5,15",1,0,"10,9",No,Gold
Berlin -Edición de verano- 2019,Scarànto Toscana Rosso,2016,Casa Vinicola Fratelli Nistri,Italia,Toscana,Vino tranquilo,Seco,No especificado,tinto,"Sangiovese, Merlot",13,"5,3",14,0,"8,9",No,Gold
Berlin -Edición de verano- 2019,Tre Rose Palio della Rosa Vino Nobile di Montepulciano,2016,Tenuta Tre Rose,Italia,Toscana,Vino tranquilo,Seco,maduración en barrica de madera,tinto,"Merlot, Sangiovese, Cabernet Sauvignon","13,5","5,1",1,0,"12,9",No,Gold
